,Sample Name,Latitude,Longitude,Sampling Year,PFPrA,PFBA,PFPeA,PFHxA,PFHpA,PFOA,PFNA,PFDA,PFU0A,PFDoDA,PFTrDA,PFTeDA,PFHxDA,PFOcDA,PFPrS,PFEtS,PFBS,PFPeS,PFHxS,PFHpS,PFOS,PFNS,PFDS,PFUdS,PFDoS,PFTrDS,FBSA,FHxSA,FHpSA,FOSA,FDSA,MeFBSA,MeFOSA,EtFOSA,FOSAA,MeFOSAA,EtFOSAA,3:3 Acid,4:3 Acid,5:3 Acid,7:3 Acid,6:2 FTCA,8:2 FTCA,10:2 FTCA,6:2 FTUCA,8:2 FTUCA,10:2 FTUCA,4:2 FTSA,6:2 FTSA,8:2 FTSA,10:2 FTSA,6:6 PFPi,6:8 PFPi,8:8 PFPi,PFHxPA,PFOPA,PFECHS,Gen-X,ADONA,6:2 Cl-PFESA,8:2 Cl-PFESA,PFMPA,PFMBA,"3,6-OPFHpA",PFEESA,PFHxSAm,PFOSAm,PFHxSAmS,PFOSAmS,PFOANO,PFOSNO,PFOAB,PFOSB,5:3 FTB,5:1:2 FTB,6:2 FTAB,Cl-PFOS
438,THI_03,44.259283,-76.378431,2021,0,2.59,2.16,2.34,1.19,2.3,0.42,0.03,0,0,0,0,0,0,0.06,0,0.7,0.15,0.92,0.05,2.79,0,0,0,0,0,0.16,0.04,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
439,THI_04,44.303414,-76.196936,2021,0,2.97,2.23,2.46,1.25,2.65,0.44,0.04,0,0,0,0,0,0,0.07,0,0.68,0.16,0.97,0.05,2.56,0,0,0,0,0,0.18,0.06,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0
440,THI_05,44.323247,-76.166836,2021,0,0.85,0.91,1.2,0.78,1.51,0.28,0,0,0,0,0,0,0,0,0,0.49,0.09,0.6,0.03,1.9,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
441,THI_06,44.324406,-76.158958,2021,0,2.28,2.31,3.14,1.2,2.51,0.39,0.07,0,0,0,0,0,0,0.07,0,0.65,0.17,0.98,0.03,3.07,0,0,0,0,0,0.22,0.05,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0
442,THI_07,44.483978,-75.826772,2021,0,1.67,1.19,1.39,0.86,1.69,0.29,0,0,0,0,0,0,0,0,0,0.45,0.09,0.63,0.03,1.67,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
443,TRA1,45.996917,-73.187017,2021,0,0.77,0.86,1.22,0.65,0.67,0.14,0,0,0,0,0,0,0,0,0,0.25,0.02,0.25,0,0.79,0,0,0,0,0,0.04,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,TRA2,45.996392,-73.183399,2021,0,1.29,0.97,1.15,0.73,1.44,0.22,0,0,0,0,0,0,0,0,0,0.46,0.07,0.65,0.03,1.89,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,TRA3,45.995608,-73.17874,2021,0,2.19,1.09,1.61,0.95,1.83,0.28,0,0,0,0,0,0,0,0,0,0.54,0.1,0.8,0.03,2.61,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0
446,IRQ_1,NA,NA,2021,0,2.95,1.67,1.78,1.24,2.32,0.37,0.04,0,0,0,0,0,0,0.07,0,0.7,0.16,0.95,0.04,2.93,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0
447,IRQ2,44.81975,-75.315517,2021,0,1.92,1.5,1.48,1.09,2.23,0.4,0,0,0,0,0,0,0,0.07,0,0.54,0.11,0.75,0.04,3.31,0,0,0,0,0,0.23,0.05,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
